oracle_natural_account,description,parent1_code,parent1_description,parent2_code,parent2_description,parent3_code,parent3_description,parent4_code,parent4_description,parent5_code,parent5_description,financial_category,financial_sub_category,danaos_name,danaos_description_details,danaos_description_sub,danaos_description_main
211156,BANK LOANS - HSH PREF ARZEL,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211158,BANK LOANS - ING 104,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211162,BANK LOANS - ING (K - SURE) 232.9,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211164,BANK LOANS - ING KS 344.7,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211166,BANK LOANS - IYO 130.4,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211168,BANK LOANS - IYO 40,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211172,BANK LOANS - KFW 72,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211174,BANK LOANS - NORDEA 184.5,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211176,BANK LOANS - NORDEA 71.4,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211178,BANK LOANS - OCBC 53.9,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211182,BANK LOANS - SEB 44.1,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211184,BANK LOANS - SEB 88.2,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
211186,BANK LOANS - SMTB 21,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
216998,BANK LOANS - CLOSED OFF,211100,SECURED BANK LOANS - NON-CURRENT,211100,SECURED BANK LOANS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217102,PREPAID UPFRONT FEES - NON-CURRENT,217100,TRANSACTION FEES - NON-CURRENT,217100,TRANSACTION FEES - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217302,INTERCO LOAN - NON-CURRENT,217300,INTERCOMPANY LOAN - NON-CURRENT,217300,INTERCOMPANY LOAN - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217502,VESSEL - LEASE LIABILITIES - NON-CURRENT,217500,LEASE LIABILITIES - NON-CURRENT,217500,LEASE LIABILITIES - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217504,VESSEL - LEASE LIABILITIES - UK TAX LEASES,217500,LEASE LIABILITIES - NON-CURRENT,217500,LEASE LIABILITIES - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217552,OFFICE - LEASE LIABILITIES - NON-CURRENT,217500,LEASE LIABILITIES - NON-CURRENT,217500,LEASE LIABILITIES - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Long term debt,,,,
217702,OFFICE PROVISION - REINSTATEMENT COST,217700,OTHER PROVISIONS - NON-CURRENT,217700,OTHER PROVISIONS - NON-CURRENT,211000,LOANS AND BORROWINGS - NON-CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218002,HEDGE - INTEREST RATE SWAPS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218004,HEDGE - OTHER INSTRUMENTS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218052,NON-HEDGE - INTEREST RATE SWAPS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218054,NON-HEDGE - OTHER INSTRUMENTS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218056,NON-HEDGE - CALL / PUT OPTIONS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218058,NON-HEDGE - CURRENCY SWAPS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
218062,NON-HEDGE - FORWARD FREIGHT AGREEMENTS - NON-CURRENT LIABILITIES,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,218000,DERIVATIVE FINANCIAL INSTRUMENTS - NON CURRENT,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
219002,DEFERRED INCOME TAX LIABILITY,219000,DEFERRED INCOME TAX LIABILITY,219000,DEFERRED INCOME TAX LIABILITY,219000,DEFERRED INCOME TAX LIABILITY,210000,NON-CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other liabilities,,,,
231102,SECURED BANK LOANS  - CURRENT,231100,SECURED BANK LOAN - CURRENT,231100,SECURED BANK LOAN - CURRENT,231000,LOANS AND BORROWINGS - CURRENT,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Short term borrowing,,,,
231302,PREPAID UPFRONT FEES - CURRENT,231300,TRANSACTION FEES - CURRENT,231300,TRANSACTION FEES - CURRENT,231000,LOANS AND BORROWINGS - CURRENT,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Short term borrowing,,,,
231502,VESSEL - LEASE LIABILITIES - CURRENT,231500,LEASE LIABILITIES - CURRENT,231500,LEASE LIABILITIES - CURRENT,231000,LOANS AND BORROWINGS - CURRENT,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Short term borrowing,,,,
231552,OFFICE - LEASE LIABILITIES - CURRENT,231500,LEASE LIABILITIES - CURRENT,231500,LEASE LIABILITIES - CURRENT,231000,LOANS AND BORROWINGS - CURRENT,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Short term borrowing,,,,
233002,HEDGE - INTEREST RATE SWAPS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233004,HEDGE - OTHER INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233052,NON-HEDGE - INTEREST RATE SWAPS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233054,NON-HEDGE - OTHER INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233056,NON-HEDGE - CALL / PUT OPTIONS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233058,NON-HEDGE - CURRENCY SWAPS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
233062,NON-HEDGE - FORWARD FREIGHT AGREEMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,233000,DERIVATIVE FINANCIAL INSTRUMENTS - CURRENT LIABILITIES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
261102,TRADE PAYABLES,261100,TRADE PAYABLES,261100,TRADE PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accounts payable,,,,
261104,TRADE PAYABLES - INTERCOMPANY,261100,TRADE PAYABLES,261100,TRADE PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accounts payable,,,,
261998,ON-ACCOUNT RECEIPT - SYSTEM ACCOUNT,261100,TRADE PAYABLES,261100,TRADE PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accounts payable,,,,
271102,OFFICE STAFF PAYABLE,271100,OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271104,CREW SALARIES UNPAID,271100,OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271106,CREW ALLOTMENT,271100,OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271108,CREW ADVANCE,271100,OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271312,GST OUTPUT TAX (7%),271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271314,WITHHOLDING TAX PAYABLE,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271316,PAYE / NI CONTRIBUTION PAYABLE,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271318,EXPENSE AP ACCRUAL ACCOUNT - SYSTEM ACCOUNT,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271352,ACCRUED FREIGHT / TONNAGE TAX,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271354,ACCRUED BUNKERS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271356,ACCRUED PORT EXPENSES,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271358,ACCRUED BROKERAGE COMMISSIONS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271362,ACCRUED ADDRESS COMMISSIONS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271364,ACCRUED MANAGEMENT FEES AND COMMISSIONS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271366,ACCRUED DESPATCH,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271368,ACCRUED OFFHIRE,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271372,ACCRUED CREW COSTS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271374,ACCRUED TECHNICAL COSTS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271376,ACCRUED INSURANCE,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271378,ACCRUED LAY-UP COSTS,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271382,ACCRUED CAPITAL EXPENDITURE,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271384,ACCRUED DRY DOCK EXPENSES,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271386,ACCRUED OFFICE AND ADMIN EXPENSES,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271388,ACCRUED OTHER EXPENSES,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271392,ACCRUED BANK INTEREST AND FEES,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Accrued liabilities,,,,
271798,MISCELLANEOUS PAYABLES - SYSTEM ACCOUNT,271310,TAX AND OTHER PAYABLES,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Other current liabilities,,,,
271812,UNEARNED REVENUE - SYSTEM ACCOUNT,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
271814,DEFERRED FREIGHT,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
271816,DEFERRED HIRE,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
271818,DEFERRED DEMURRAGE,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
271822,DEFERRED BALLAST BONUS,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
271824,DEFERRED INCOME,271810,UNEARNED REVENUE,271100,OTHER PAYABLES,261000,TRADE AND OTHER PAYABLES,230000,CURRENT LIABILITIES,200000,LIABILITIES,Liability,Deferred sales revenue,,,,
300002,ORDINARY SHARE CAPITAL,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Common stock,,,,
300004,REDEEMABLE PREFERENCE SHARES,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Preferred stock,,,,
300006,JUNIOR PREFERENCE NON-VOTE SHARES  USD0.0001 ,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Preferred stock,,,,
300008,JUNIOR PREFERENCE NON-VOTE TREASURY  USD0.0001,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Preferred stock,,,,
300012,CAPITAL CONTRIBUTION,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
300014,CASHFLOW HEDGE RESERVE,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
300016,REVALUATION RESERVES,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
300018,OTHER CAPITAL RESERVES,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
300022,RETAINED EARNINGS,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Retained earnings,,,,
300024,NON-CONTROLLING INTERESTS,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
300026,CUMULATIVE TRANSLATION ADJUSTMENT - SYSTEM ACCOUNT,310000,EQUITY,310000,EQUITY,310000,EQUITY,310000,EQUITY,300000,SHARE CAPITAL AND RESERVES ,Owner's Equity,Other equity related,,,,
511002,FREIGHT,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
511004,FREIGHT - INTERCOMPANY,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
511502,CH POOL ADJ-POST RE-INS S/FALL RECEIPTS,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
511504,CH POOL ADJ-POST RE-INS S/FALL REDUCTION,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,511000,SPOT FREIGHT INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
513002,DEMURRAGE,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
513004,DEMURRAGE - INTERCOMPANY,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
513502,DESPATCH,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
513504,DESPATCH - INTERCOMPANY,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,513000,DEMURRAGE / DESPATCH,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
515002,BALLAST BONUS,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
515004,BALLAST BONUS - INTERCOMPANY,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
515502,OTHER SPOT INCOME,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,515000,SPOT OTHER INCOME,510000,SPOT VOYAGE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
520002,HIRE,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
520004,HIRE - INTERCOMPANY,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
520006,OFF HIRE,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
520008,OFF HIRE - INTERCOMPANY,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
520502,OTHER CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,520000,CHARTER INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
530002,FINANCE LEASE INTEREST INCOME ,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
530004,FINANCE LEASE INTEREST INCOME - INTERCOMPANY,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,530000,FINANCE LEASE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
540002,SERVICE FEE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
540052,MANAGEMENT FEE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
540054,MANAGEMENT FEE INCOME - INTERCOMPANY,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
540102,MANAGEMENT COMMISSION INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,540000,SERVICE INCOME,500000,REVENUE,Revenue,Sales revenue,,,,
